stu_id,x1stdob,x1ses,x1sex,x1race,x1par1edu,x1par2edu,x1mtscor,x2mtscor,x3gpa9,x3gpaacd,x1parexp,s1eduexp,s2eduexp,s4eduexp
21517,199501,1.3476,1,8,5,5,58.9876,NA,3.5,3.5,8,NA,NA,4
21518,199407,-0.3469,1,8,3,1,26.4925,49.9057,2,1.5,8,NA,2,NA
21519,199505,1.1856,1,8,5,4,61.5563,NA,4,4,10,6,NA,6
21520,199504,0.145,2,2,2,2,59.6506,62.5157,3,3,8,NA,NA,4
21521,199507,0.2926,1,8,2,3,51.524,50.4169,3.5,3.5,8,4,4,4
21522,199408,-0.0664,1,8,NA,NA,59.0306,51.7259,2.5,2.5,NA,3,NA,2
21524,199503,0.2754,1,4,NA,NA,61.4883,NA,1.5,1.5,NA,6,NA,5
21525,199409,0.296,1,8,4,2,59.8664,54.3675,3,3,10,NA,3,NA
21526,199305,-0.4906,1,8,NA,NA,46.5651,NA,NA,NA,NA,1,NA,NA
21527,199500,NA,1,2,NA,NA,NA,51.4643,2.5,2.5,NA,NA,5,NA
21528,199502,1.1604,2,2,4,5,61.4606,64.7771,4,3.5,6,4,4,4
21529,199411,0.3154,1,8,4,2,63.0361,51.0364,3,2.5,6,5,4,NA
21530,199506,0.983,2,8,5,5,53.9686,64.755,4,4,10,5,6,6
21531,199508,-1.5119,2,3,1,NA,44.8166,50.2107,3.5,3.5,2,6,6,4
21533,199508,-0.4348,2,5,3,NA,47.5399,46.2413,3.5,2.5,10,5,3,4
21534,199411,-0.2146,2,5,NA,NA,48.8332,50.9135,3.5,3,NA,6,6,4
21535,199505,0.3078,1,8,3,4,50.0141,56.1598,4,3.5,6,5,4,4
21537,199404,-0.0573,2,2,2,NA,68.6205,68.3936,4,3.5,8,6,5,5
21538,199411,0.5053,2,8,4,4,53.956,53.4044,3.5,3.5,6,6,6,5
21539,199504,0.8095,1,8,4,4,48.7121,47.3404,NA,3,10,4,4,NA
21540,199503,-0.621,1,8,2,1,49.5294,NA,NA,NA,8,4,NA,NA
21541,199508,-0.7466,2,3,4,NA,46.7441,NA,2.5,2.5,10,5,NA,3
21542,199505,-1.0635,1,4,1,NA,50.7751,47.6449,1.5,1.5,6,4,4,4
21543,199407,-0.9895,2,5,1,1,29.4427,47.4997,1.5,2,6,3,NA,NA
21544,199411,-0.1431,1,6,2,NA,49.7099,47.6519,2.5,2,11,6,3,3
21545,199300,NA,1,2,1,NA,NA,48.5934,3,3.5,6,NA,4,4
21546,199404,0.5468,2,8,4,3,41.7188,50.181,4,3.5,6,5,4,4
21547,199501,-0.1774,2,5,2,2,62.1174,53.6481,NA,NA,10,NA,4,NA
21548,199410,-0.5488,2,5,NA,NA,52.5163,48.1018,3,2,NA,NA,2,NA
21549,199505,0.6285,2,8,4,5,56.9202,49.1974,3.5,3.5,8,6,4,5
21551,199502,0.5124,2,8,3,4,45.6011,49.9264,2.5,2.5,6,4,NA,4
21553,199502,0.9967,2,8,3,3,37.3306,42.35,3,2.5,4,3,4,4
21554,199507,0.6763,1,5,3,NA,33.569,54.7934,NA,1,4,6,4,NA
21555,199507,-1.2098,2,5,2,NA,45.989,41.1828,3,2.5,2,2,2,4
21556,199509,-0.3581,1,3,1,4,51.7115,47.734,1.5,2.5,11,4,4,NA
21557,199509,-0.1059,2,8,2,3,50.5186,62.0636,4,3.5,6,4,5,NA
21558,199506,-0.9536,1,8,1,2,47.8296,50.52,3,3,3,NA,3,NA
21559,199512,-0.2051,2,3,NA,NA,52.3697,NA,3,2.5,NA,6,NA,NA
21560,199410,-0.7761,1,2,NA,NA,54.5218,61.1943,3,3,NA,1,NA,NA
21561,199406,-1.2837,1,8,2,1,50.605,NA,NA,0.5,11,5,NA,5
21562,199502,-0.1145,1,3,NA,NA,46.7009,52.5969,2,3,NA,6,6,NA
21563,199502,-1.2098,2,2,2,NA,50.5008,48.6435,2.5,2.5,8,4,4,5
21565,NA,0.9658,1,8,2,7,64.5004,NA,2,2,5,NA,NA,NA
21566,199504,1.4435,2,8,4,5,69.8268,66.8732,4,4,6,4,4,4
21567,199407,-0.2499,2,5,3,2,32.0474,29.2557,0.5,1,10,5,2,NA
21569,199503,1.2409,2,8,NA,NA,49.4266,NA,2.5,2.5,NA,6,NA,4
21570,199408,-0.4295,1,5,2,1,47.2883,48.4013,NA,2,4,4,4,4
21571,199508,0.7922,2,2,5,4,74.4423,65.9183,3.5,3,8,6,4,6
21572,199406,-0.6275,2,8,2,2,37.9083,47.3141,2.5,3,2,2,3,3
21573,199508,-0.4963,1,5,2,3,55.3295,57.1435,2.5,2.5,6,2,4,4
21574,199412,-1.2803,2,8,2,NA,44.6469,42.1011,0.5,2,3,2,NA,4
21575,199408,-1.2354,1,5,1,2,43.2047,46.3871,1.5,2,2,2,2,NA
21576,199407,-0.8482,2,5,1,5,43.7062,46.5282,1.5,1.5,10,NA,2,NA
21577,199503,-0.139,2,3,2,3,50.3496,51.2905,4,3,4,3,NA,4
21578,199411,-0.9472,1,3,NA,NA,37.8354,31.1839,1.5,1.5,NA,2,6,NA
21579,199501,-0.0935,1,8,NA,NA,51.6433,48.2741,2,2.5,NA,NA,4,2
21580,199508,0.5387,2,8,NA,NA,65.1502,NA,2,2.5,NA,4,NA,NA
21581,199410,0.4108,2,7,NA,NA,55.2143,46.7202,NA,NA,NA,6,4,4
21582,199410,0.215,2,8,2,NA,40.9713,42.3869,1.5,2,4,2,2,NA
21583,199503,-0.4246,2,8,NA,NA,40.644,NA,2,2,NA,2,NA,NA
21584,199401,-0.9011,2,5,NA,NA,43.1706,40.1032,2.5,2,NA,5,2,4
21585,199411,0.1073,2,8,NA,NA,38.9561,41.594,2,1.5,NA,5,2,NA
21586,199502,0.0297,1,8,4,4,69.4804,62.1279,3,3,10,NA,NA,NA
21587,199407,-0.4949,2,8,NA,NA,30.1808,34.3374,1,0.25,NA,2,2,1
21588,199409,-0.6755,2,8,3,NA,54.8184,44.2593,2.5,2.5,2,5,4,NA
21589,199411,-0.6022,2,3,2,NA,47.6948,41.2435,0.5,1.5,2,6,3,4
21590,199411,0.8139,2,8,NA,NA,60.0392,50.5984,2,3,NA,5,4,NA
21591,199504,1.6069,2,8,7,4,70.0877,65.886,4,4,6,4,4,4
21592,199404,1.3938,1,8,5,4,56.9815,66.9627,4,4,10,6,6,6
21595,199412,-0.3006,1,8,2,2,37.8539,NA,2.5,2.5,4,3,NA,2
21596,199400,NA,1,3,NA,NA,NA,51.019,1.5,1,NA,NA,2,NA
21597,199502,-0.7928,2,5,2,2,53.463,49.6619,3,2.5,10,3,NA,NA
21598,199504,0.5639,1,8,NA,NA,48.5837,53.4334,2.5,3,NA,3,NA,NA
21601,199411,0.2238,1,2,NA,NA,63.2621,55.5806,3,3,NA,5,4,NA
21602,199400,NA,2,8,5,2,NA,60.7984,3,3,8,NA,4,NA
21603,199407,-0.7062,1,8,2,2,64.3282,50.774,NA,NA,6,6,NA,4
21604,199405,-0.367,1,8,NA,NA,34.1645,37.8801,1,1,NA,3,NA,1
21605,199400,NA,2,3,NA,NA,NA,67.7677,NA,NA,NA,NA,6,6
21606,199402,-0.08,2,8,4,2,50.8468,56.7131,NA,3.5,6,NA,4,NA
21607,199504,0.3501,1,5,3,2,50.5174,48.2508,2.5,2.5,6,NA,NA,4
21608,199410,0.0787,1,8,1,4,48.9836,41.1581,3.5,3,4,3,3,4
21609,199504,0.247,2,8,NA,NA,47.0621,NA,0.25,0.25,NA,NA,NA,NA
21610,199509,-0.1901,2,5,2,NA,34.6431,43.7588,1.5,2,11,NA,2,NA
21611,199503,0.5498,2,2,4,NA,55.5858,55.533,3.5,3.5,10,5,5,NA
21612,199504,-0.2547,1,5,NA,NA,43.2979,39.6455,3,2.5,NA,4,4,NA
21613,199512,0.3165,2,3,NA,NA,62.7357,56.1329,3.5,3,NA,4,5,4
21614,199410,0.1563,2,8,5,NA,58.1155,60.9389,3.5,3,10,6,4,5
21615,199409,-0.0405,2,8,NA,NA,50.0723,42.3037,2.5,2,NA,5,4,NA
21616,199505,1.9336,1,8,7,5,77.203,74.2812,4,4,10,6,6,4
21617,199400,NA,1,8,NA,NA,NA,NA,2.5,2,NA,NA,NA,NA
21618,199506,0.284,2,8,3,2,56.6107,52.0416,3,3,8,5,4,4
21619,199507,-0.2634,1,2,2,3,58.379,53.4338,3.5,3,4,4,NA,NA
21620,199507,-0.0285,2,8,2,3,62.4275,62.1439,4,3.5,10,6,6,5
21621,199400,NA,2,NA,NA,NA,NA,44.1509,1.5,2.5,NA,NA,3,NA
21622,199502,0.1756,2,3,NA,NA,48.2393,NA,2.5,2,NA,6,NA,6
21624,199409,-0.0433,1,8,2,2,46.8091,51.3735,2.5,2,8,4,4,NA
21625,199504,0.7692,2,8,NA,NA,61.9738,NA,2.5,3,NA,5,NA,NA
21626,199504,-0.2366,2,8,3,NA,50.0738,51.8614,2,2.5,6,4,5,4
21627,199406,-0.6761,1,6,4,NA,40.5119,48.2421,3,3,6,4,4,4
21628,199511,-0.4584,2,8,2,2,49.3673,65.9899,3,3,4,3,5,5
21629,199403,0.5429,1,2,NA,NA,55.0252,60.6662,3.5,3.5,NA,NA,5,5
21630,199500,NA,2,NA,NA,NA,NA,53.4954,2.5,2,NA,NA,3,NA
21631,199408,0.7615,1,8,3,2,45.9276,44.2922,NA,NA,6,6,5,4
21632,199508,-0.7765,1,4,1,1,69.9054,60.3012,2.5,2.5,6,NA,5,NA
21633,199409,2.0498,1,8,7,5,59.6872,66.5306,NA,NA,10,NA,4,NA
21635,199409,-0.5236,2,2,2,2,60.3047,NA,NA,NA,10,2,NA,NA
21636,199501,-0.167,2,8,3,2,52.9286,54.8855,4,3.5,6,NA,2,4
21637,199500,NA,1,8,4,2,NA,38.249,2,1.5,2,NA,NA,NA
21638,199501,1.04,2,8,4,4,59.2783,66.3289,4,4,10,6,4,4
21639,199412,0.1332,1,8,NA,NA,47.5683,NA,1.5,2.5,NA,NA,NA,4
21640,199507,0.1178,2,8,3,3,54.6466,46.7728,4,3.5,6,6,5,5
21641,199503,-0.0828,1,8,NA,NA,47.9744,52.8062,3,3,NA,4,NA,4
21642,199509,-0.8321,2,6,2,1,50.535,47.9421,1.5,2.5,2,NA,2,NA
21643,199506,1.6116,1,3,7,4,59.1761,55.4123,3.5,3.5,10,5,5,4
21644,199309,-0.7509,1,8,1,1,45.014,NA,2.5,1.5,8,5,NA,3
21645,199502,0.3239,1,8,4,4,49.9233,45.2749,1.5,1.5,11,2,4,2
21646,199301,-1.0635,2,5,1,NA,45.7515,43.2612,2,2,4,NA,NA,NA
21647,199500,NA,2,NA,3,2,NA,49.4984,3.5,3,NA,NA,NA,NA
21648,199501,-0.0258,2,8,4,3,48.8477,42.4088,3,2.5,6,4,4,3
21650,199504,-1.0419,2,5,1,NA,51.605,46.155,3,3.5,2,2,4,NA
21651,199500,NA,2,NA,NA,NA,NA,62.9229,4,4,NA,NA,5,6
21652,199406,-1.3274,1,8,1,1,56.5038,NA,1.5,1,4,NA,NA,NA
21653,199505,0.7131,2,8,4,4,50.4021,56.4564,3,3.5,8,5,5,NA
21654,199405,-0.0823,2,8,2,3,46.8571,29.3498,1.5,0.5,1,6,4,2
21655,199407,-0.0197,2,8,2,2,54.2112,52.6585,3.5,4,6,6,5,NA
21656,199410,-0.3442,2,8,2,2,47.9597,52.1757,3,3,8,3,5,4
21657,199400,NA,1,NA,NA,NA,NA,51.9563,3.5,3.5,NA,NA,6,4
21658,199412,-0.7901,2,6,2,NA,39.2209,37.8627,1,1.5,6,2,NA,NA
21659,199307,-1.1012,1,5,2,NA,60.4497,57.749,1.5,1.5,2,2,2,NA
21660,199503,-0.2181,2,2,1,1,53.4274,53.3446,3.5,3.5,11,NA,NA,NA
21661,199507,-0.4221,1,5,3,2,55.6267,51.4227,2.5,2,4,5,4,4
21662,199506,-0.7156,1,8,2,2,55.2697,59.1637,2,1.5,6,4,4,NA
21663,199509,1.3607,1,3,5,5,48.2248,49.7118,3.5,3,10,5,5,5
21664,199505,-0.1362,1,5,NA,NA,46.7188,38.1217,NA,NA,NA,NA,6,NA
21665,199411,0.018,1,8,2,2,65.1214,66.9008,4,4,6,5,4,4
21666,199507,1.1142,2,8,3,5,52.6005,59.7728,3,3,6,5,NA,5
21667,199401,-0.0193,1,2,NA,NA,51.7853,51.1105,3,2.5,NA,6,4,NA
21668,199408,0.5267,1,5,5,2,46.6945,47.4145,2.5,2,4,3,4,3
21669,199402,0.0027,1,8,2,NA,46.2151,46.5005,2.5,1.5,4,NA,NA,6
21670,199502,-0.874,2,8,2,NA,57.6055,53.3758,3.5,3,11,5,3,4
21671,199507,2.0218,2,8,4,7,69.4598,63.2181,4,3.5,10,6,6,NA
21672,199505,-0.1465,1,5,2,2,54.9001,62.7006,3.5,3,8,5,6,3
21673,199502,-0.8227,1,8,1,2,49.5286,38.0416,2,1.5,6,5,4,4
21674,199505,-0.4129,2,8,2,2,63.8357,56.0333,4,3.5,11,2,NA,NA
21675,199408,-0.1449,1,5,2,2,55.4947,66.1629,3,3,6,3,NA,4
21676,199411,1.1166,2,8,4,4,53.6876,54.7578,3,2.5,6,NA,4,4
21677,199507,0.6096,1,8,3,4,55.7518,51.6249,3,3,10,6,5,6
21678,199503,-0.5458,2,2,1,2,64.5191,55.0478,4,3.5,8,5,5,5
21679,199410,0.2575,2,8,NA,NA,32.283,40.4321,1.5,1.5,NA,NA,NA,3
21680,199410,0.2005,1,8,4,NA,48.8122,54.7615,3.5,3,6,NA,4,NA
21681,199507,0.0992,2,2,NA,NA,61.2949,60.6238,4,3.5,NA,6,6,6
21682,199500,NA,1,NA,NA,NA,NA,48.0191,2.5,2.5,NA,NA,6,4
21683,199505,0.21,2,8,3,4,53.8886,45.8157,3,2.5,6,NA,6,NA
21684,199411,1.3851,2,8,2,7,35.6198,NA,3.5,3.5,11,2,NA,2
21685,199411,0.9552,1,8,5,4,51.1228,NA,2,2,11,NA,NA,NA
21686,199505,0.5507,1,8,3,2,59.2302,NA,4,3.5,11,6,NA,5
21687,199505,0.2694,1,8,NA,NA,55.2427,40.8662,2,2,NA,NA,6,NA
21688,199410,0.3071,1,8,4,2,53.7397,54.2998,3.5,3,10,6,4,NA
21689,199412,0.0798,1,8,NA,NA,51.8401,40.5058,2.5,1.5,NA,NA,NA,NA
21690,199209,-0.7942,1,8,2,1,48.2527,43.4489,1.5,1,2,4,2,2
21691,199505,0.9844,1,8,5,2,65.6051,60.5314,3.5,3.5,10,4,4,5
21692,199508,-0.7837,1,3,NA,NA,44.0759,39.876,1,0.5,NA,NA,3,NA
21693,199504,0.3081,1,8,4,2,57.1907,NA,NA,NA,6,4,NA,NA
21694,199502,0.4071,1,8,4,2,44.4255,41.817,3.5,3,6,2,4,4
21695,199409,-1.0635,2,5,1,NA,45.1512,NA,1.5,1.5,11,2,NA,4
21696,199501,0.9842,2,8,4,NA,45.2587,37.1155,3.5,2.5,6,5,4,4
21697,199408,-0.0121,2,5,NA,NA,48.641,40.1317,1.5,1.5,NA,NA,3,NA
21698,199400,NA,1,NA,NA,NA,NA,32.4453,2.5,1.5,NA,NA,NA,2
21699,199501,0.8502,2,2,4,3,71.4693,NA,4,4,11,NA,NA,4
21700,199500,NA,2,NA,NA,NA,NA,50.6955,4,3.5,NA,NA,5,5
21701,199200,NA,1,NA,NA,NA,NA,45.4804,1,0.5,NA,NA,NA,NA
21702,199507,0.1389,2,8,NA,NA,51.2866,52.7827,3,3.5,NA,6,NA,NA
21704,199401,0.1098,1,3,2,2,42.4752,48.2699,2,1.5,6,NA,2,NA
21705,199508,-0.9798,2,5,1,1,34.0866,39.5713,2,2,11,NA,4,NA
21706,NA,NA,1,NA,NA,NA,NA,52.0182,2.5,2,NA,NA,4,NA
21707,199409,-0.128,2,8,3,NA,58.2033,61.0567,2,2,11,2,NA,NA
21708,199409,-0.6883,1,6,2,2,48.5026,NA,NA,NA,11,2,NA,2
21709,199407,-0.2322,1,8,3,2,49.8699,38.7339,NA,NA,6,4,3,3
21710,199507,0.3933,1,5,5,2,53.7312,62.8355,3.5,3,6,6,6,6
21711,199407,0.0714,1,8,4,2,53.6844,40.5621,2.5,2,6,4,4,5
21712,199502,0.7921,2,2,3,4,69.6012,63.2395,NA,2,10,6,5,5
21713,199500,NA,1,8,5,4,NA,74.1074,4,3.5,6,NA,4,4
21714,199408,0.3808,2,8,4,2,62.2714,53.8568,2,2.5,6,6,NA,NA
21715,199504,0.0846,2,5,NA,NA,55.4167,53.1628,3,2.5,NA,6,NA,NA
21716,199501,-0.0632,2,5,NA,NA,48.5793,NA,NA,NA,NA,NA,NA,NA
21717,199412,0.5939,2,8,5,3,53.7224,57.9475,4,3.5,8,6,5,5
21718,199505,-0.0309,1,3,2,NA,55.3499,50.3506,3,2.5,11,6,6,NA
21719,199507,0.6443,1,5,NA,NA,43.9228,47.8509,2.5,3,NA,6,5,NA
21720,199300,-0.3162,1,5,NA,NA,38.5178,35.0829,3,2,NA,NA,4,NA
21721,199604,-0.6665,2,3,2,NA,68.7653,64.8911,3.5,4,8,5,6,6
21722,199503,0.3794,1,4,NA,NA,40.4853,48.1128,2,1.5,NA,4,3,4
21724,199401,-1.1031,2,3,1,1,37.1272,38.4632,1.5,1.5,10,NA,2,3
21725,199412,0.8902,1,8,4,4,39.0687,52.7675,3,3,6,3,5,4
21726,199408,0.2157,2,8,2,NA,54.3812,51.624,4,3.5,8,6,4,5
21727,199503,0.7336,2,8,4,5,63.2923,56.9152,4,4,10,5,5,4
21728,199412,-0.8787,2,6,1,1,40.1714,47.1021,2.5,2,2,6,2,6
21729,199409,-0.958,2,8,3,2,51.3703,50.8595,3.5,3.5,8,5,4,4
21730,199502,-0.2751,2,8,2,2,45.4807,43.4689,3.5,3.5,10,5,4,4
21731,199603,1.2651,2,8,4,4,60.7364,50.9736,4,4,8,5,5,4
21732,199503,-1.245,1,5,2,NA,55.1965,NA,1,2,6,NA,NA,NA
21733,199408,1.2607,2,8,4,5,60.6485,53.3648,3.5,3.5,10,NA,5,5
21734,199505,0.417,1,8,3,2,46.368,50.151,2.5,2,10,6,4,3
21735,199500,NA,1,8,4,4,NA,56.018,4,3.5,6,NA,NA,NA
21736,199506,0.1748,2,3,NA,NA,53.6457,52.3427,3.5,3.5,NA,4,4,5
21737,199503,-0.5778,2,5,2,2,56.6665,54.9793,2.5,2.5,6,4,4,4
21738,199401,0.1598,1,3,NA,NA,45.9878,39.3031,2,1.5,NA,3,NA,NA
21739,199400,NA,1,2,NA,NA,NA,NA,4,3.5,NA,NA,NA,4
21740,199510,1.236,2,2,4,4,67.288,67.6862,3.5,3.5,10,6,6,NA
21741,199411,-1.013,2,8,1,1,50.9962,40.1577,3,2.5,11,NA,3,4
21742,199401,0.6847,2,8,NA,NA,54.738,49.8905,NA,2,NA,6,5,2
21743,199502,0.8066,1,8,4,4,66.7493,68.9221,4,4,6,4,4,5
21744,199504,-0.3239,1,3,NA,NA,34.5704,33.5612,1.5,1.5,NA,4,5,5
21745,199411,0.4697,2,2,5,2,63.452,62.7351,NA,3.5,10,6,5,5
21746,199505,-0.5464,1,8,3,2,50.601,53.9173,1.5,1.5,6,3,3,2
21747,199300,NA,1,NA,NA,NA,NA,43.2478,1,0.5,NA,NA,3,NA
21748,199501,-0.43,1,8,2,NA,65.0478,68.29,4,3.5,8,6,6,6
21749,199400,NA,1,3,NA,NA,NA,52.4974,0.5,0.5,NA,NA,3,NA
21750,199504,-1.0217,2,8,1,NA,42.2052,37.4699,2,2.5,11,2,NA,NA
21752,199501,-0.2862,1,2,2,2,79.53,75.266,4,3.5,6,5,5,4
21753,199507,0.4393,2,8,NA,NA,66.1151,56.2147,3.5,3.5,NA,6,NA,NA
21754,199500,NA,2,NA,NA,NA,NA,48.9455,3.5,3.5,NA,NA,4,NA
21755,199501,-0.3873,2,5,2,1,44.1615,43.9834,2,2,8,6,5,NA
21756,199509,-0.1348,2,8,2,3,71.9591,72.3911,4,4,8,5,6,6
21757,199309,0.215,1,3,2,NA,47.5216,49.4187,2.5,2,10,4,4,NA
21760,199508,-0.5724,2,8,NA,NA,27.3724,47.0093,1.5,1.5,NA,NA,2,NA
21761,199410,-1.5119,1,5,1,NA,50.3442,54.5398,2.5,2,2,NA,NA,5
21762,199400,NA,2,8,5,2,NA,55.619,4,3.5,8,NA,4,5
21763,199503,0.3886,1,3,NA,NA,35.1913,34.8908,1,1.5,NA,NA,NA,NA
21764,199412,-0.6521,1,5,3,1,34.4122,NA,1,1,10,NA,NA,NA
21765,199300,NA,2,5,1,1,NA,52.688,1.5,1.5,8,NA,NA,NA
21766,199508,0.6683,2,2,NA,NA,51.0378,55.2143,3,3.5,NA,4,4,NA
21767,199504,1.1521,1,5,5,2,40.6781,49.1163,NA,NA,8,5,5,NA
21768,199500,NA,2,NA,NA,NA,NA,38.0317,0.25,0.25,NA,NA,NA,NA
21769,199412,0.0332,2,8,4,NA,52.5439,57.0632,3,2.5,6,4,4,4
21770,199507,0.093,2,8,2,2,50.4903,49.1014,2.5,3.5,6,6,NA,4
21771,199501,0.5766,1,6,4,4,55.2934,74.0926,4,3.5,10,6,6,NA
21772,199412,-0.0095,1,3,4,NA,58.5618,60.208,NA,NA,6,6,NA,6
21773,199410,-0.1778,1,5,2,2,50.0056,58.0989,3,3,6,4,4,NA
21774,199507,1.527,2,8,5,4,47.6136,NA,NA,NA,8,4,NA,NA
21775,199503,0.7187,2,8,2,4,58.6168,53.4332,3.5,3,10,5,6,5
21776,199412,-0.8455,2,5,2,NA,46.8846,47.2023,1.5,1,6,NA,NA,NA
21777,199508,-0.7592,2,8,2,2,57.8703,47.3863,4,4,6,4,4,3
21778,199402,-1.2064,2,4,1,1,47.3443,44.944,2,1.5,11,NA,2,NA
21779,199501,-0.1305,2,5,3,2,58.986,54.3106,3,2.5,8,6,5,NA
21780,199506,0.5862,1,3,5,4,51.7039,55.6493,NA,NA,11,6,5,4
21782,199506,-0.8238,2,5,1,1,47.9397,46.1916,3,3,10,6,4,5
21783,199505,-1.1135,1,5,1,1,53.2506,57.0334,3.5,2.5,11,2,4,NA
21784,199310,0.0562,1,8,NA,NA,47.3568,27.247,0.25,0.25,NA,2,NA,NA
21785,199410,-0.0056,2,8,NA,NA,40.2755,40.9136,3,3,NA,6,3,NA
21786,199506,-0.2608,1,8,3,NA,62.7415,63.5969,3.5,3.5,6,4,5,4
21787,199503,-0.0176,2,8,2,2,52.1765,58.4048,3.5,3.5,8,6,5,NA
21788,199511,-0.0369,2,8,4,4,55.2306,59.5492,3,3,8,5,NA,4
21789,199409,0.0775,2,6,2,5,56.2231,60.9911,2.5,2.5,6,NA,6,NA
21791,199505,1.121,1,6,4,4,68.7084,64.6453,NA,3.5,10,6,5,NA
21792,199507,-1.0772,2,3,1,NA,56.5537,55.8304,2.5,2,11,3,6,NA
21793,199304,-0.6835,1,8,NA,NA,42.5789,NA,1,1,NA,NA,NA,NA
21794,199504,0.7154,2,5,4,5,52.5726,56.8771,4,3.5,8,5,6,4
21795,199505,-0.1236,2,5,2,2,48.1,NA,NA,NA,10,6,NA,5
21796,199506,-0.2337,2,8,NA,NA,42.5339,NA,2.5,2.5,NA,NA,NA,5
21797,199501,-0.4204,2,3,4,NA,53.4796,60.2479,2.5,2.5,10,NA,4,NA
21798,199504,-1.212,2,5,1,1,38.4898,43.5006,1.5,2,11,NA,3,4
21800,199507,-0.4438,1,8,2,2,56.3759,41.3179,2.5,2.5,11,NA,4,NA
21801,199503,-1.2,1,5,1,1,37.8857,NA,2.5,1.5,11,6,NA,3
21802,199409,0.2011,2,8,3,2,62.4402,66.2186,4,4,10,6,6,6
21803,199307,-0.6711,1,8,NA,NA,35.5236,36.2715,3,2,NA,2,NA,NA
21804,199505,-0.0713,1,6,2,2,51.362,53.6816,1.5,2.5,11,2,2,4
21805,199410,0.1764,1,8,4,2,63.7393,66.5048,3.5,3,6,4,4,4
21806,199505,1.1098,2,6,4,4,52.2058,NA,3,3,8,5,NA,5
21807,199501,0.4402,2,6,2,5,52.1459,NA,3,3,6,NA,NA,NA
21808,199406,1.5324,1,8,4,7,60.1335,50.2537,3.5,3.5,6,4,4,4
21809,199501,-0.4726,2,8,3,2,44.4908,46.0819,3,3,6,2,4,3
21810,199504,0.3578,2,6,NA,NA,51.3902,60.9062,NA,2.5,NA,5,NA,4
21811,199505,-0.8455,2,2,2,NA,56.1818,54.1802,4,3.5,4,4,NA,4
21812,199410,1.4372,2,8,5,5,73.8297,66.556,4,4,10,6,5,5
21813,199501,-0.9166,2,8,1,2,54.1266,51.0681,3,3,10,5,6,NA
21814,199409,-0.4024,1,6,2,2,55.0703,54.2359,2,2,5,4,NA,NA
21815,199411,-0.7751,1,8,2,NA,66.6632,71.6938,2,2,3,4,2,NA
21816,199505,0.5552,2,8,4,3,64.5042,71.0617,4,4,8,5,6,5
21817,199410,1.1097,1,8,3,3,58.6386,47.3756,2.5,2.5,8,6,4,3
21818,199504,-0.3544,1,5,NA,NA,51.346,49.4256,3.5,2.5,NA,NA,NA,3
21819,199502,0.0187,1,8,NA,NA,47.0502,48.2206,0.5,0.5,NA,2,2,NA
21820,199502,-0.2365,2,5,2,3,44.0328,53.1802,2.5,2.5,6,6,5,NA
21821,199501,0.9693,2,8,5,NA,52.2351,56.7986,3.5,3.5,8,5,5,5
21822,199405,-0.8122,1,8,2,1,25.9713,28.9349,1,1.5,5,4,NA,NA
21823,199511,0.664,2,8,5,NA,72.663,69.7526,3.5,4,10,6,5,6
21824,199503,0.543,2,8,4,2,58.7888,67.1354,4,4,6,4,4,NA
21825,199505,1.3003,1,7,4,4,54.1155,60.7211,4,4,10,NA,5,5
21826,199507,1.04,2,8,4,4,49.6613,45.3001,3,3,8,NA,3,4
21827,199308,0.1072,1,5,2,3,49.3094,49.1452,2,1.5,6,NA,4,NA
21828,199409,-0.5628,2,6,2,NA,44.1701,44.1613,1,1.5,2,5,4,NA
21829,199407,-0.5628,1,6,2,NA,40.1727,39.5959,3.5,3,6,5,5,NA
21830,199509,-0.6637,1,5,2,1,57.4061,NA,1.5,1.5,11,NA,NA,NA
21832,199409,1.1571,2,8,5,NA,54.3544,58.5371,3.5,4,10,5,NA,4
21833,199400,NA,1,8,4,NA,NA,53.0271,NA,NA,6,NA,4,5
21834,199505,0.2899,2,8,NA,NA,47.299,49.5881,3.5,3.5,NA,4,3,NA
21835,199309,-0.6546,1,8,NA,NA,58.3363,54.6394,1.5,1.5,NA,2,NA,NA
21836,199505,0.8872,2,5,4,2,57.997,54.3269,3.5,3.5,6,5,NA,4
21837,199508,-0.27,1,2,NA,NA,50.0484,49.0237,2.5,1.5,NA,3,NA,4
21838,199403,-0.679,2,2,1,3,34.9031,30.6734,0.5,0.5,4,NA,NA,2
21839,199303,0.0568,1,8,NA,NA,46.1074,48.7419,NA,NA,NA,2,NA,NA
21840,199405,0.8989,2,2,NA,NA,75.5195,70.2599,3.5,3.5,NA,NA,NA,NA
21841,199506,0.2691,2,8,2,3,53.9967,53.2695,3,3,10,6,6,NA
21842,199508,-0.3133,2,6,NA,NA,50.6717,39.6286,1.5,1.5,NA,5,NA,NA
21843,199410,-0.8455,1,3,2,NA,56.4859,48.9276,2,2,6,3,NA,NA
21844,199412,0.0603,1,6,2,2,48.9566,51.1785,3,2,3,NA,4,3
21845,199411,-0.0075,1,8,3,2,51.4465,59.0384,3.5,3,6,4,4,NA
21846,199410,-0.3991,1,8,2,3,49.6406,53.7211,3,3,6,4,4,4
21847,199402,0.3412,1,8,4,2,50.1573,NA,NA,1,6,4,NA,3
21848,199505,1.5032,1,8,4,5,53.6251,54.052,3.5,3,11,NA,NA,5
21849,199508,0.231,2,2,NA,NA,54.3536,56.5005,3.5,3,NA,NA,4,4
